##########################################################################################
### MCD_v6.1 with climatology average solar scenario.
### JD 2462225.03833. Altitude 311500.0 m ALS.
### --------------------------------------------------------------------------------------
### Column 1 is East longitude (degrees)
### Columns 2+ are Density (kg/m3)
### Line 1 is North latitude (degrees)
### --------------------------------------------------------------------------------------
### Retrieved on: 2022-12-29T18:07:17.952624
### Mars Climate Database (c) LMD/OU/IAA/ESA/CNES
##########################################################################################
---- ||   -9.00000e+01   -8.61702e+01   -8.23404e+01   -7.85106e+01   -7.46809e+01   -7.08511e+01   -6.70213e+01   -6.31915e+01   -5.93617e+01   -5.55319e+01   -5.17021e+01   -4.78723e+01   -4.40426e+01   -4.02128e+01   -3.63830e+01   -3.25532e+01   -2.87234e+01   -2.48936e+01   -2.10638e+01   -1.72340e+01   -1.34043e+01   -9.57447e+00   -5.74468e+00   -1.91489e+00    1.91489e+00    5.74468e+00    9.57447e+00    1.34043e+01    1.72340e+01    2.10638e+01    2.48936e+01    2.87234e+01    3.25532e+01    3.63830e+01    4.02128e+01    4.40426e+01    4.78723e+01    5.17021e+01    5.55319e+01    5.93617e+01    6.31915e+01    6.70213e+01    7.08511e+01    7.46809e+01    7.85106e+01    8.23404e+01    8.61702e+01    9.00000e+01
-----------------------------------
-020 ||    1.06438e-13    7.94167e-14    7.64011e-14    5.06782e-14    4.03498e-14    4.06997e-14    3.56017e-14    3.59263e-14    3.85600e-14    3.64084e-14    3.23389e-14    2.71303e-14    2.93905e-14    2.82395e-14    2.73305e-14    2.65390e-14    2.56848e-14    2.40706e-14    2.02473e-14    1.61910e-14    1.16475e-14    8.58219e-15    6.88586e-15    5.60675e-15    4.67062e-15    4.38145e-15    3.89581e-15    3.39720e-15    3.71692e-15    3.78577e-15    3.94485e-15    4.14054e-15    4.63749e-15    5.22412e-15    6.03130e-15    7.34964e-15    9.19209e-15    1.16749e-14    1.48644e-14    1.83175e-14    2.20613e-14    2.58538e-14    2.96212e-14    3.32011e-14    3.56862e-14    3.82830e-14    4.06885e-14    4.23027e-14
-014 ||    1.06418e-13    7.87432e-14    7.95944e-14    5.21680e-14    4.05918e-14    3.76553e-14    3.63600e-14    3.36330e-14    3.28483e-14    3.19107e-14    2.99476e-14    2.54465e-14    2.67579e-14    2.57216e-14    2.57559e-14    2.57162e-14    2.72452e-14    2.83646e-14    2.70044e-14    2.14199e-14    1.75738e-14    1.35865e-14    1.03522e-14    7.94939e-15    6.39762e-15    5.44847e-15    4.81989e-15    4.39245e-15    4.25538e-15    4.08445e-15    4.29335e-15    4.46788e-15    4.94824e-15    5.44454e-15    6.27252e-15    7.46881e-15    9.16679e-15    1.15672e-14    1.47373e-14    1.84799e-14    2.24646e-14    2.62336e-14    2.98256e-14    3.36168e-14    3.57640e-14    3.80294e-14    4.01580e-14    4.23005e-14
-008 ||    1.06475e-13    7.78118e-14    8.13272e-14    5.61063e-14    4.12446e-14    3.60286e-14    3.36218e-14    3.22102e-14    3.07829e-14    2.86581e-14    2.33912e-14    2.50721e-14    2.24968e-14    2.36457e-14    2.34760e-14    2.43672e-14    2.62703e-14    2.78779e-14    2.54332e-14    2.25038e-14    1.89314e-14    1.55102e-14    1.24457e-14    9.79493e-15    7.80276e-15    6.54889e-15    5.74215e-15    5.23458e-15    4.84200e-15    4.31526e-15    4.70722e-15    4.92073e-15    5.25976e-15    5.85341e-15    6.74452e-15    7.90303e-15    9.45608e-15    1.16420e-14    1.47721e-14    1.86473e-14    2.29634e-14    2.66109e-14    3.02707e-14    3.36485e-14    3.56157e-14    3.78984e-14    3.95854e-14    4.22705e-14
-002 ||    1.06361e-13    7.68471e-14    8.22386e-14    5.98432e-14    4.11681e-14    3.46362e-14    3.19882e-14    3.04188e-14    2.72796e-14    2.70279e-14    2.38624e-14    2.26581e-14    2.11380e-14    2.06960e-14    2.10865e-14    2.14820e-14    2.30586e-14    2.25213e-14    2.20249e-14    2.02067e-14    1.79383e-14    1.55998e-14    1.36337e-14    1.14762e-14    9.65313e-15    8.19818e-15    7.11548e-15    6.33072e-15    6.02022e-15    5.78504e-15    5.66390e-15    5.80670e-15    6.14124e-15    6.59322e-15    7.54337e-15    8.47497e-15    9.96744e-15    1.20009e-14    1.49204e-14    1.86859e-14    2.28740e-14    2.68776e-14    3.05351e-14    3.38028e-14    3.54658e-14    3.80756e-14    3.95233e-14    4.22389e-14
+002 ||    1.06413e-13    7.57677e-14    8.29660e-14    6.30798e-14    4.25878e-14    3.34300e-14    3.05293e-14    2.83054e-14    2.65726e-14    2.38013e-14    2.20514e-14    2.09260e-14    1.87072e-14    1.79509e-14    1.71354e-14    1.75861e-14    1.77955e-14    1.80605e-14    1.79688e-14    1.74227e-14    1.61207e-14    1.63134e-14    1.49791e-14    1.34532e-14    1.20682e-14    1.05588e-14    8.91591e-15    8.63683e-15    7.81626e-15    7.38785e-15    7.03471e-15    6.90360e-15    7.17367e-15    7.49219e-15    7.95056e-15    9.10361e-15    1.05860e-14    1.23836e-14    1.50133e-14    1.86316e-14    2.29800e-14    2.70833e-14    3.08818e-14    3.40236e-14    3.54699e-14    3.81073e-14    4.02145e-14    4.22662e-14
+008 ||    1.06437e-13    7.43830e-14    8.30200e-14    6.57640e-14    4.29973e-14    3.27299e-14    2.94365e-14    2.75261e-14    2.55967e-14    2.30053e-14    1.93183e-14    1.96708e-14    1.64591e-14    1.50609e-14    1.39722e-14    1.41363e-14    1.40848e-14    1.45937e-14    1.49720e-14    1.50787e-14    1.47542e-14    1.69581e-14    1.70812e-14    1.61994e-14    1.47408e-14    1.33071e-14    1.21245e-14    1.08418e-14    9.91709e-15    9.24231e-15    8.66754e-15    8.79299e-15    7.79619e-15    8.34495e-15    8.79265e-15    9.60395e-15    1.08989e-14    1.25981e-14    1.49958e-14    1.84465e-14    2.28161e-14    2.71571e-14    3.10334e-14    3.42698e-14    3.58489e-14    3.80737e-14    3.97399e-14    4.22260e-14
+014 ||    1.06456e-13    7.29203e-14    8.24082e-14    6.92521e-14    4.22394e-14    3.31005e-14    2.85580e-14    2.54969e-14    2.42643e-14    2.17640e-14    1.93647e-14    1.68114e-14    1.40173e-14    1.22867e-14    1.11343e-14    1.07927e-14    1.12644e-14    1.19672e-14    1.26918e-14    1.32784e-14    1.44111e-14    1.55788e-14    1.70981e-14    1.70946e-14    1.67011e-14    1.50478e-14    1.42417e-14    1.27497e-14    1.12508e-14    1.07957e-14    9.66650e-15    9.22367e-15    8.79679e-15    8.24354e-15    9.29331e-15    1.01353e-14    1.09262e-14    1.25343e-14    1.46891e-14    1.79878e-14    2.24686e-14    2.71067e-14    3.10536e-14    3.45599e-14    3.62345e-14    3.81817e-14    3.95036e-14    4.22156e-14
+020 ||    1.06452e-13    7.21081e-14    8.15763e-14    7.29656e-14    4.39545e-14    3.06184e-14    2.76931e-14    2.50030e-14    2.37196e-14    2.07415e-14    1.89322e-14    1.55190e-14    1.25693e-14    1.03359e-14    9.35594e-15    9.52856e-15    9.32143e-15    9.76278e-15    1.06394e-14    1.13648e-14    1.18101e-14    1.38648e-14    1.49712e-14    1.47860e-14    1.55382e-14    1.46861e-14    1.34957e-14    1.21240e-14    1.12794e-14    1.03273e-14    9.59543e-15    9.35499e-15    8.93828e-15    9.06091e-15    9.29734e-15    9.66495e-15    1.07389e-14    1.21066e-14    1.42010e-14    1.74169e-14    2.18644e-14    2.68628e-14    3.09968e-14    3.44566e-14    3.62680e-14    3.82982e-14    3.93470e-14    4.22337e-14
+025 ||    1.06450e-13    7.08233e-14    8.02623e-14    7.48776e-14    4.62370e-14    3.04467e-14    2.67983e-14    2.43126e-14    2.35561e-14    2.14531e-14    1.64244e-14    1.37900e-14    1.05395e-14    9.03891e-15    7.70101e-15    8.08247e-15    8.40787e-15    8.60976e-15    9.95291e-15    1.04738e-14    1.15990e-14    1.19600e-14    1.33026e-14    1.31489e-14    1.30385e-14    1.23867e-14    1.22258e-14    1.13954e-14    1.07202e-14    9.89842e-15    9.09990e-15    8.73986e-15    8.28175e-15    8.68827e-15    9.28172e-15    9.37911e-15    1.04095e-14    1.17960e-14    1.35716e-14    1.66840e-14    2.12700e-14    2.63930e-14    3.09170e-14    3.46037e-14    3.67431e-14    3.85451e-14    3.89756e-14    4.22053e-14
+031 ||    1.06447e-13    6.97436e-14    7.89473e-14    7.65522e-14    4.45747e-14    2.83479e-14    2.60585e-14    2.49204e-14    2.31058e-14    2.09633e-14    1.83106e-14    1.29772e-14    1.03432e-14    8.55465e-15    8.31145e-15    7.75319e-15    7.71574e-15    8.56910e-15    8.48548e-15    1.01081e-14    9.67573e-15    1.05817e-14    1.11244e-14    1.14579e-14    1.16295e-14    1.08096e-14    1.02551e-14    9.96364e-15    9.33102e-15    8.96618e-15    8.31804e-15    8.43197e-15    8.11560e-15    8.08363e-15    9.23255e-15    8.78302e-15    9.91717e-15    1.15162e-14    1.29499e-14    1.60295e-14    2.06970e-14    2.60422e-14    3.06434e-14    3.45239e-14    3.72653e-14    3.87053e-14    3.96199e-14    4.22878e-14
+037 ||    1.06462e-13    6.94104e-14    7.75518e-14    7.68630e-14    4.55442e-14    2.94909e-14    2.27210e-14    2.45263e-14    2.40795e-14    2.15404e-14    1.78882e-14    1.39752e-14    1.16907e-14    1.01229e-14    8.95212e-15    8.78297e-15    9.02892e-15    9.10092e-15    9.66875e-15    9.56999e-15    1.01227e-14    8.88858e-15    1.01720e-14    1.00875e-14    9.34427e-15    9.60477e-15    9.74974e-15    8.47058e-15    8.72388e-15    8.28472e-15    7.78465e-15    7.52688e-15    7.40348e-15    7.52100e-15    7.64375e-15    8.02347e-15    9.06626e-15    1.03929e-14    1.23757e-14    1.55794e-14    2.01975e-14    2.58510e-14    3.04833e-14    3.45965e-14    3.74744e-14    3.89846e-14    3.94495e-14    4.21746e-14
+042 ||    1.06497e-13    7.20782e-14    7.55431e-14    7.70557e-14    4.58908e-14    2.69945e-14    2.36569e-14    2.47027e-14    2.42463e-14    2.26184e-14    1.93278e-14    1.74918e-14    1.76247e-14    1.43349e-14    1.26574e-14    1.13363e-14    9.97267e-15    1.04483e-14    1.03047e-14    9.60414e-15    9.18049e-15    8.68100e-15    8.96878e-15    9.06429e-15    9.37221e-15    9.50073e-15    8.22371e-15    8.03159e-15    7.69840e-15    7.84528e-15    7.34024e-15    7.33060e-15    7.24202e-15    7.07904e-15    7.63250e-15    7.59963e-15    8.82784e-15    1.00403e-14    1.20516e-14    1.53125e-14    2.00292e-14    2.53839e-14    3.03452e-14    3.44824e-14    3.75402e-14    3.92078e-14    3.91478e-14    4.22260e-14
+048 ||    1.06453e-13    7.28823e-14    7.41489e-14    7.61571e-14    4.54237e-14    2.66394e-14    2.40041e-14    2.37233e-14    2.59545e-14    2.49176e-14    2.34554e-14    1.99657e-14    1.92610e-14    1.73159e-14    1.65155e-14    1.73018e-14    1.36549e-14    1.16080e-14    1.06490e-14    9.71328e-15    9.36738e-15    8.91800e-15    9.01658e-15    8.61295e-15    8.35654e-15    7.76933e-15    7.29952e-15    7.16662e-15    6.97162e-15    6.56653e-15    6.46642e-15    6.70045e-15    6.68238e-15    6.90973e-15    7.54774e-15    7.51798e-15    8.43600e-15    9.87494e-15    1.20565e-14    1.54702e-14    2.02108e-14    2.54384e-14    3.03339e-14    3.44665e-14    3.76340e-14    3.89623e-14    3.95834e-14    4.22105e-14
+054 ||    1.06464e-13    7.27996e-14    7.26690e-14    7.55127e-14    4.58436e-14    2.61368e-14    2.36416e-14    2.40957e-14    2.60896e-14    2.84518e-14    3.01571e-14    2.96720e-14    3.13170e-14    2.96235e-14    2.41409e-14    1.98179e-14    1.67929e-14    1.34349e-14    1.13216e-14    9.74726e-15    9.01878e-15    9.10084e-15    8.26219e-15    7.50817e-15    7.28978e-15    6.84003e-15    6.61362e-15    6.23285e-15    6.53715e-15    6.07658e-15    6.33152e-15    6.52417e-15    6.53944e-15    6.99083e-15    7.52752e-15    7.63003e-15    8.57467e-15    1.00021e-14    1.22248e-14    1.57583e-14    2.05281e-14    2.56677e-14    3.04044e-14    3.45151e-14    3.77432e-14    3.93463e-14    3.96166e-14    4.21975e-14
+060 ||    1.06473e-13    7.26801e-14    7.11019e-14    7.51962e-14    4.57369e-14    2.57827e-14    2.33445e-14    2.61819e-14    3.26755e-14    3.33999e-14    3.95470e-14    4.93890e-14    4.98193e-14    4.54104e-14    3.74518e-14    2.55845e-14    2.14176e-14    1.44963e-14    1.12075e-14    1.03767e-14    9.52447e-15    8.15706e-15    7.32883e-15    6.68219e-15    6.27479e-15    5.85934e-15    5.68340e-15    5.46724e-15    5.57982e-15    5.54798e-15    6.15221e-15    6.01350e-15    6.47369e-15    6.66097e-15    7.08020e-15    7.69727e-15    8.77191e-15    1.02874e-14    1.28117e-14    1.65123e-14    2.12401e-14    2.60702e-14    3.06845e-14    3.47623e-14    3.78034e-14    3.86084e-14    3.96309e-14    4.23221e-14
+065 ||    1.06481e-13    7.23163e-14    6.95546e-14    7.41029e-14    4.56421e-14    2.56730e-14    2.44833e-14    2.90979e-14    3.76112e-14    4.78092e-14    6.06085e-14    6.59980e-14    6.49967e-14    5.87207e-14    4.41741e-14    3.13743e-14    1.98989e-14    1.64282e-14    1.19308e-14    1.02518e-14    8.60661e-15    7.50817e-15    6.93896e-15    6.39360e-15    5.76837e-15    5.53942e-15    5.38061e-15    5.25511e-15    5.28890e-15    5.67996e-15    5.73832e-15    5.91143e-15    6.37786e-15    6.72164e-15    7.26650e-15    8.05130e-15    9.19062e-15    1.10227e-14    1.38107e-14    1.76058e-14    2.20927e-14    2.67116e-14    3.11177e-14    3.49842e-14    3.80521e-14    3.97645e-14    3.99916e-14    4.22449e-14
+071 ||    1.06494e-13    7.35943e-14    6.81427e-14    7.29183e-14    4.38311e-14    2.57859e-14    2.54435e-14    3.23874e-14    4.46475e-14    6.14574e-14    7.39500e-14    7.69264e-14    7.35947e-14    6.27312e-14    4.55910e-14    3.07798e-14    2.24853e-14    1.39863e-14    1.20003e-14    9.88032e-15    8.67830e-15    7.66826e-15    6.70474e-15    6.28513e-15    5.57762e-15    5.34535e-15    5.29066e-15    5.33027e-15    5.50928e-15    5.52333e-15    5.60321e-15    6.22516e-15    6.43105e-15    7.01714e-15    7.68453e-15    8.65155e-15    1.00124e-14    1.21648e-14    1.52161e-14    1.90105e-14    2.32829e-14    2.75796e-14    3.16385e-14    3.53907e-14    3.83855e-14    4.00812e-14    3.98989e-14    4.22142e-14
+077 ||    1.06509e-13    7.60380e-14    6.72328e-14    7.18988e-14    4.47869e-14    2.48196e-14    2.63264e-14    3.81695e-14    5.80587e-14    7.42624e-14    8.25705e-14    8.28619e-14    7.60518e-14    6.17564e-14    4.15205e-14    2.94397e-14    2.06339e-14    1.56944e-14    1.23341e-14    9.89068e-15    8.84054e-15    7.63651e-15    6.72492e-15    6.28714e-15    5.77106e-15    5.80461e-15    5.73008e-15    5.76990e-15    5.75161e-15    6.13639e-15    6.30847e-15    6.37080e-15    7.16667e-15    7.74965e-15    8.56548e-15    9.73727e-15    1.14493e-14    1.39228e-14    1.70963e-14    2.06834e-14    2.46532e-14    2.84985e-14    3.22814e-14    3.58337e-14    3.86712e-14    4.01162e-14    4.01737e-14    4.23278e-14
+082 ||    1.06512e-13    8.01935e-14    6.66306e-14    7.12538e-14    4.53037e-14    2.75444e-14    3.33409e-14    4.76655e-14    6.89092e-14    7.95262e-14    8.60457e-14    8.46429e-14    7.32944e-14    5.51016e-14    3.60298e-14    2.51134e-14    2.17520e-14    1.46214e-14    1.16644e-14    8.91059e-15    8.81799e-15    7.92274e-15    6.70145e-15    6.29669e-15    6.77877e-15    5.75722e-15    6.05001e-15    6.22700e-15    6.39786e-15    6.61879e-15    6.89865e-15    7.53799e-15    8.05663e-15    8.84802e-15    9.91781e-15    1.14887e-14    1.36484e-14    1.63623e-14    1.94581e-14    2.27025e-14    2.61188e-14    2.95909e-14    3.29720e-14    3.62763e-14    3.90118e-14    4.06384e-14    4.01407e-14    4.23017e-14
+088 ||    1.06496e-13    8.25606e-14    6.54214e-14    6.98630e-14    4.66456e-14    3.29815e-14    3.78737e-14    5.83637e-14    7.74029e-14    8.39257e-14    8.45528e-14    8.35902e-14    6.73451e-14    4.57021e-14    3.20216e-14    2.33361e-14    1.68591e-14    1.30769e-14    1.09262e-14    9.25563e-15    8.67338e-15    7.51232e-15    7.34130e-15    6.54795e-15    6.39598e-15    6.41380e-15    6.66480e-15    6.73949e-15    6.99102e-15    7.36559e-15    7.89534e-15    8.49775e-15    9.38553e-15    1.05631e-14    1.20384e-14    1.40853e-14    1.63938e-14    1.91154e-14    2.19571e-14    2.46991e-14    2.77769e-14    3.05039e-14    3.38231e-14    3.67977e-14    3.94403e-14    4.07851e-14    4.03943e-14    4.22603e-14
+094 ||    1.06495e-13    8.42953e-14    6.45204e-14    6.89793e-14    4.74317e-14    3.54479e-14    4.29220e-14    6.76184e-14    8.03200e-14    8.58259e-14    8.24133e-14    7.40837e-14    5.66644e-14    3.63285e-14    2.77316e-14    1.99825e-14    1.56825e-14    1.24289e-14    1.11828e-14    9.42636e-15    8.70063e-15    7.87440e-15    7.46805e-15    6.92104e-15    6.93623e-15    6.61909e-15    7.01032e-15    7.28772e-15    7.71351e-15    8.28685e-15    9.09001e-15    1.01375e-14    1.14300e-14    1.31295e-14    1.51482e-14    1.74278e-14    1.97664e-14    2.21393e-14    2.45085e-14    2.69043e-14    2.94283e-14    3.20670e-14    3.48908e-14    3.73777e-14    3.97290e-14    4.10201e-14    3.96482e-14    4.22918e-14
+100 ||    1.06514e-13    8.48790e-14    6.40651e-14    6.89537e-14    4.90657e-14    3.90413e-14    5.28496e-14    7.64786e-14    8.36329e-14    8.61923e-14    8.12713e-14    6.66189e-14    4.65201e-14    3.17724e-14    2.12362e-14    1.70858e-14    1.44958e-14    1.18828e-14    1.07378e-14    9.29489e-15    8.68163e-15    8.19688e-15    7.76027e-15    7.62020e-15    7.47703e-15    7.44328e-15    7.54954e-15    8.11026e-15    8.58206e-15    9.92918e-15    1.11738e-14    1.27272e-14    1.45577e-14    1.66588e-14    1.88659e-14    2.10035e-14    2.30869e-14    2.50783e-14    2.70498e-14    2.90586e-14    3.10929e-14    3.33782e-14    3.56716e-14    3.80235e-14    4.01567e-14    4.09178e-14    4.07703e-14    4.22986e-14
+105 ||    1.06513e-13    8.62155e-14    6.33939e-14    6.93293e-14    5.51110e-14    4.49532e-14    6.40483e-14    8.11966e-14    8.53345e-14    8.58252e-14    7.83398e-14    5.51153e-14    3.71213e-14    2.66811e-14    2.06420e-14    1.64734e-14    1.33573e-14    1.12629e-14    1.04083e-14    9.21868e-15    8.84618e-15    8.35043e-15    8.03168e-15    8.26438e-15    8.00874e-15    8.18515e-15    8.80219e-15    9.56050e-15    1.09022e-14    1.23928e-14    1.42848e-14    1.62944e-14    1.83280e-14    2.02790e-14    2.22419e-14    2.41975e-14    2.60318e-14    2.77368e-14    2.93149e-14    3.09625e-14    3.26879e-14    3.45386e-14    3.66738e-14    3.86319e-14    4.05474e-14    4.16380e-14    4.11167e-14    4.23039e-14
+111 ||    1.06523e-13    8.69805e-14    6.23728e-14    6.85228e-14    5.87746e-14    5.64449e-14    7.30013e-14    8.47994e-14    8.67608e-14    8.39278e-14    7.48686e-14    4.75955e-14    3.37513e-14    2.58240e-14    1.91882e-14    1.54928e-14    1.27719e-14    1.12045e-14    9.88418e-15    9.34103e-15    8.97293e-15    8.86220e-15    8.96992e-15    9.02487e-15    9.28917e-15    1.00195e-14    1.12576e-14    1.22516e-14    1.38704e-14    1.58680e-14    1.76785e-14    1.95709e-14    2.15371e-14    2.33194e-14    2.52063e-14    2.68575e-14    2.84906e-14    2.99014e-14    3.13437e-14    3.27668e-14    3.41060e-14    3.57981e-14    3.75219e-14    3.92815e-14    4.11042e-14    4.14598e-14    4.14091e-14    4.23137e-14
+117 ||    1.06535e-13    8.89225e-14    6.23943e-14    6.83148e-14    6.39560e-14    6.58607e-14    7.97171e-14    8.62699e-14    8.76527e-14    8.36963e-14    6.80863e-14    4.40062e-14    3.18002e-14    2.35178e-14    1.78304e-14    1.49696e-14    1.25293e-14    1.09758e-14    1.01429e-14    9.58045e-15    9.65288e-15    9.58858e-15    9.78256e-15    1.07773e-14    1.13907e-14    1.32299e-14    1.37410e-14    1.55270e-14    1.70751e-14    1.87179e-14    2.03809e-14    2.21800e-14    2.39581e-14    2.56357e-14    2.71229e-14    2.90067e-14    3.04334e-14    3.16967e-14    3.30857e-14    3.40434e-14    3.53891e-14    3.68319e-14    3.84409e-14    3.99746e-14    4.14550e-14    4.21243e-14    4.06153e-14    4.23169e-14
+122 ||    1.06574e-13    9.08100e-14    6.95466e-14    6.94538e-14    6.95840e-14    7.43629e-14    8.46418e-14    9.00151e-14    8.98857e-14    8.38293e-14    6.21394e-14    3.84410e-14    2.62953e-14    2.02447e-14    1.73772e-14    1.46704e-14    1.29609e-14    1.14963e-14    1.11154e-14    1.06133e-14    1.09528e-14    1.14716e-14    1.26101e-14    1.33434e-14    1.44280e-14    1.52170e-14    1.66060e-14    1.78860e-14    1.94797e-14    2.08776e-14    2.24949e-14    2.39279e-14    2.54501e-14    2.70626e-14    2.88000e-14    3.03456e-14    3.16591e-14    3.28829e-14    3.42348e-14    3.53053e-14    3.65522e-14    3.77891e-14    3.92627e-14    4.06215e-14    4.20356e-14    4.26334e-14    4.17824e-14    4.23143e-14
+128 ||    1.06517e-13    9.30285e-14    7.60048e-14    7.06114e-14    7.48383e-14    8.17578e-14    8.79899e-14    8.98943e-14    8.96757e-14    7.93392e-14    5.95818e-14    3.43513e-14    2.55501e-14    2.22578e-14    1.78647e-14    1.63222e-14    1.41861e-14    1.39917e-14    1.24003e-14    1.32167e-14    1.26435e-14    1.32547e-14    1.42600e-14    1.54637e-14    1.66673e-14    1.75203e-14    1.90338e-14    1.96779e-14    2.10897e-14    2.23161e-14    2.34551e-14    2.49673e-14    2.64186e-14    2.78672e-14    2.96699e-14    3.10596e-14    3.22906e-14    3.37364e-14    3.50956e-14    3.62059e-14    3.73419e-14    3.85783e-14    3.99978e-14    4.11799e-14    4.23993e-14    4.29523e-14    4.23422e-14    4.23221e-14
+134 ||    1.06432e-13    9.50302e-14    7.96776e-14    7.17146e-14    7.71139e-14    8.61507e-14    8.95325e-14    9.09648e-14    8.95323e-14    7.34138e-14    4.82274e-14    3.32729e-14    2.56203e-14    2.21739e-14    1.98917e-14    1.86579e-14    1.60972e-14    1.50115e-14    1.43494e-14    1.43382e-14    1.45173e-14    1.50272e-14    1.67589e-14    1.73706e-14    1.83741e-14    1.90647e-14    1.97736e-14    2.02713e-14    2.10228e-14    2.18225e-14    2.28810e-14    2.49923e-14    2.68039e-14    2.83924e-14    2.97610e-14    3.12254e-14    3.26982e-14    3.41454e-14    3.56770e-14    3.68534e-14    3.81428e-14    3.94115e-14    4.07250e-14    4.18323e-14    4.28607e-14    4.33244e-14    4.27910e-14    4.23247e-14
+140 ||    1.06399e-13    9.67180e-14    8.49278e-14    7.23483e-14    8.01213e-14    8.85440e-14    9.14490e-14    9.01407e-14    8.61178e-14    6.43099e-14    4.13267e-14    3.16018e-14    2.89317e-14    2.46489e-14    2.27218e-14    2.18101e-14    1.89257e-14    1.65995e-14    1.55337e-14    1.48458e-14    1.58788e-14    1.71974e-14    1.78143e-14    1.79088e-14    1.91065e-14    1.95399e-14    2.00244e-14    2.04325e-14    2.04943e-14    2.14802e-14    2.24480e-14    2.40477e-14    2.54388e-14    2.80467e-14    2.99771e-14    3.13579e-14    3.03542e-14    3.44834e-14    3.53086e-14    3.72139e-14    3.87048e-14    4.00971e-14    4.12447e-14    4.23859e-14    4.32297e-14    4.35863e-14    4.29520e-14    4.23507e-14
+145 ||    1.06443e-13    9.83789e-14    8.73822e-14    7.36812e-14    8.23114e-14    9.00369e-14    9.02991e-14    8.76191e-14    7.69613e-14    5.50862e-14    3.98185e-14    3.62900e-14    3.07744e-14    2.79578e-14    2.36187e-14    2.13615e-14    1.93572e-14    1.75879e-14    1.68987e-14    1.56353e-14    1.60473e-14    1.56695e-14    1.83774e-14    1.84284e-14    1.91162e-14    2.01311e-14    2.04423e-14    2.05459e-14    2.10393e-14    2.00279e-14    2.56889e-14    2.27542e-14    2.51290e-14    2.78359e-14    2.96337e-14    3.13783e-14    3.28946e-14    3.46402e-14    3.61834e-14    3.77652e-14    3.92989e-14    4.06423e-14    4.19396e-14    4.29094e-14    4.36285e-14    4.37795e-14    4.31207e-14    4.23292e-14
+151 ||    1.06511e-13    9.99827e-14    9.31718e-14    8.05749e-14    8.42051e-14    9.10102e-14    8.87042e-14    7.91175e-14    6.34760e-14    5.03888e-14    4.10546e-14    3.58878e-14    3.29192e-14    3.03465e-14    2.56327e-14    2.25519e-14    2.01543e-14    1.73031e-14    1.56308e-14    1.54916e-14    1.51860e-14    1.67677e-14    1.73801e-14    1.86316e-14    1.97219e-14    2.02988e-14    2.07131e-14    2.10847e-14    2.04449e-14    2.09958e-14    2.21994e-14    2.27964e-14    2.66463e-14    2.72853e-14    2.96022e-14    3.12953e-14    3.31181e-14    3.47843e-14    3.64489e-14    3.83043e-14    3.97679e-14    4.13822e-14    4.23783e-14    4.34671e-14    4.39130e-14    4.40619e-14    4.33876e-14    4.23293e-14
+157 ||    1.06529e-13    9.81471e-14    9.10765e-14    7.87122e-14    8.59351e-14    8.92163e-14    8.27476e-14    6.95985e-14    5.40189e-14    4.48904e-14    4.47014e-14    3.72527e-14    3.29657e-14    3.04590e-14    2.51156e-14    2.11349e-14    1.91575e-14    1.71556e-14    1.65626e-14    1.56890e-14    1.57286e-14    1.67273e-14    1.78255e-14    1.84804e-14    1.94893e-14    2.01987e-14    2.07679e-14    2.12107e-14    2.17940e-14    2.23328e-14    2.32158e-14    2.43784e-14    2.59630e-14    2.78106e-14    2.94229e-14    3.13357e-14    3.32782e-14    3.50253e-14    3.67553e-14    3.84592e-14    4.02009e-14    4.15577e-14    4.31480e-14    4.37622e-14    4.42680e-14    4.41416e-14    4.33292e-14    4.23352e-14
+162 ||    1.06507e-13    9.66622e-14    9.28648e-14    7.92852e-14    8.72577e-14    8.73401e-14    7.46475e-14    6.02657e-14    5.19733e-14    4.53941e-14    4.27617e-14    3.68597e-14    3.22030e-14    2.97286e-14    2.45924e-14    2.10972e-14    1.81747e-14    1.66608e-14    1.51025e-14    1.57744e-14    1.55287e-14    1.66464e-14    1.76541e-14    1.84260e-14    1.93254e-14    2.01144e-14    2.04266e-14    2.12767e-14    2.18638e-14    2.26665e-14    2.39086e-14    2.50256e-14    2.60824e-14    2.80518e-14    2.92791e-14    3.14182e-14    3.28889e-14    3.50641e-14    3.68670e-14    3.86923e-14    4.04369e-14    4.20038e-14    4.32931e-14    4.39091e-14    4.45038e-14    4.41999e-14    4.20804e-14    4.23274e-14
+168 ||    1.06258e-13    9.68783e-14    8.99367e-14    8.10920e-14    8.67686e-14    7.91223e-14    6.14160e-14    4.97861e-14    4.72707e-14    4.40362e-14    4.03875e-14    3.51130e-14    3.16419e-14    2.70136e-14    2.38319e-14    1.99749e-14    1.78354e-14    1.55852e-14    1.56435e-14    1.57419e-14    1.58258e-14    1.65781e-14    1.77549e-14    1.82292e-14    1.90452e-14    1.97351e-14    2.03214e-14    2.09310e-14    2.16825e-14    2.26523e-14    2.38288e-14    2.53773e-14    2.69432e-14    2.86177e-14    3.00775e-14    3.17894e-14    3.34653e-14    3.53789e-14    3.73594e-14    3.90935e-14    4.08247e-14    4.26574e-14    4.35976e-14    4.44774e-14    4.47280e-14    4.42951e-14    4.33420e-14    4.23377e-14
